match_id,radiant_win_lr_proba,radiant_win_gb_proba
98724,0.72,0.64
98728,0.8,0.75
98730,0.71,0.79
98732,0.45,0.52
98736,0.71,0.73
98738,0.38,0.51
98754,0.56,0.64
98759,0.46,0.34
98767,0.65,0.37
98768,0.52,0.57
98775,0.54,0.41
98777,0.56,0.6
98798,0.93,0.86
98807,0.36,0.3
98808,0.21,0.31
98810,0.52,0.54
98820,0.77,0.67
98821,0.17,0.1
98828,0.21,0.25
98829,0.4,0.37
98830,0.6,0.55
98838,0.23,0.41
98899,0.54,0.43
98905,0.89,0.84
98909,0.26,0.26
98910,0.75,0.75
98911,0.63,0.62
98913,0.9,0.84
98916,0.77,0.81
98921,0.64,0.51
98927,0.46,0.49
98936,0.53,0.54
98939,0.06,0.11
98945,0.81,0.84
98947,0.36,0.35
98954,0.74,0.61
98956,0.39,0.44
98959,0.04,0.08
98960,0.78,0.75
98969,0.72,0.65
98977,0.27,0.29
98983,0.62,0.59
98990,0.12,0.26
98998,0.72,0.71
99012,0.49,0.66
99015,0.09,0.24
99018,0.76,0.77
99024,0.67,0.65
99036,0.26,0.27
99043,0.6,0.69
99044,0.27,0.42
99069,0.65,0.61
99073,0.83,0.85
99079,0.74,0.65
99083,0.3,0.24
99111,0.21,0.23
99116,0.72,0.56
99122,0.57,0.58
99128,0.39,0.44
99145,0.58,0.62
99151,0.51,0.65
99158,0.35,0.29
99169,0.29,0.34
99171,0.62,0.64
99186,0.5,0.42
99192,0.66,0.65
99194,0.82,0.79
99196,0.56,0.57
99200,0.07,0.16
99208,0.29,0.31
99230,0.34,0.53
99238,0.92,0.77
99243,0.15,0.21
99263,0.38,0.39
99267,0.57,0.59
99269,0.43,0.37
99284,0.55,0.4
99287,0.58,0.61
99289,0.6,0.5
99298,0.35,0.31
99308,0.48,0.49
99309,0.74,0.64
99312,0.32,0.29
99318,0.24,0.25
99326,0.46,0.26
99330,0.23,0.36
99351,0.51,0.7
99354,0.7,0.69
99359,0.35,0.32
99378,0.59,0.57
99381,0.44,0.37
99387,0.58,0.44
99388,0.03,0.08
99391,0.37,0.32
99395,0.59,0.37
99401,0.64,0.46
99402,0.25,0.36
99424,0.25,0.31
99431,0.48,0.52
99446,0.77,0.72
99452,0.55,0.65
99460,0.83,0.72
99466,0.39,0.34
99474,0.66,0.66
99475,0.39,0.38
99488,0.22,0.36
99493,0.55,0.62
99503,0.76,0.65
99507,0.19,0.43
99508,0.46,0.36
99518,0.63,0.42
99526,0.4,0.35
99531,0.94,0.91
99534,0.84,0.75
99536,0.84,0.78
99538,0.55,0.72
99542,0.82,0.77
99558,0.18,0.28
99570,0.38,0.42
99591,0.61,0.54
99595,0.81,0.61
99598,0.38,0.4
99608,0.27,0.45
99619,0.59,0.7
99623,0.84,0.71
99627,0.68,0.67
99637,0.74,0.74
99638,0.62,0.59
99640,0.37,0.51
99641,0.44,0.43
99664,0.22,0.22
99676,0.53,0.57
99684,0.83,0.83
99712,0.36,0.37
99713,0.85,0.83
99722,0.65,0.6
99727,0.24,0.31
99730,0.13,0.2
99736,0.08,0.23
99740,0.54,0.4
99751,0.22,0.29
99766,0.71,0.82
99770,0.78,0.61
99776,0.52,0.49
99780,0.86,0.74
99790,0.31,0.31
99793,0.75,0.68
99805,0.87,0.82
99811,0.56,0.45
99815,0.49,0.42
99820,0.12,0.33
99829,0.7,0.46
99833,0.68,0.52
99834,0.35,0.36
99838,0.54,0.43
99852,0.42,0.4
99857,0.73,0.68
99885,0.3,0.32
99894,0.79,0.76
99899,0.74,0.55
99901,0.44,0.4
99919,0.66,0.79
99921,0.57,0.7
99924,0.61,0.67
99927,0.5,0.63
99932,0.65,0.71
99937,0.88,0.73
99944,0.5,0.78
99951,0.84,0.73
99955,0.66,0.54
99960,0.3,0.45
99964,0.41,0.34
99967,0.4,0.36
99974,0.44,0.4
99977,0.66,0.7
99988,0.47,0.45
99995,0.66,0.52
99999,0.76,0.69
100000,0.37,0.26
100003,0.13,0.23
100007,0.46,0.53
100016,0.54,0.6
100019,0.61,0.32
100024,0.86,0.71
100029,0.87,0.74
100032,0.6,0.58
100035,0.2,0.31
100052,0.65,0.61
100054,0.65,0.63
100071,0.55,0.43
100082,0.44,0.5
100087,0.85,0.8
100088,0.22,0.35
100099,0.58,0.54
100101,0.29,0.2
100104,0.49,0.5
100105,0.87,0.79
100126,0.86,0.82
100133,0.73,0.77
100135,0.56,0.31
100144,0.33,0.26
100159,0.7,0.54
100161,0.74,0.85
100164,0.32,0.34
100171,0.52,0.55
100172,0.79,0.69
100181,0.86,0.75
100182,0.85,0.95
100184,0.65,0.6
100186,0.65,0.58
100200,0.83,0.78
100202,0.65,0.65
100204,0.95,0.92
100216,0.3,0.23
100219,0.89,0.63
100224,0.89,0.89
100235,0.23,0.37
100238,0.63,0.4
100242,0.46,0.51
100254,0.17,0.22
100257,0.26,0.26
100259,0.59,0.7
100286,0.75,0.8
100291,0.32,0.24
100305,0.45,0.29
100308,0.27,0.42
100312,0.58,0.49
100326,0.57,0.62
100330,0.84,0.78
100333,0.54,0.48
100338,0.67,0.53
100351,0.32,0.11
100356,0.56,0.6
100357,0.74,0.62
100358,0.12,0.16
100369,0.69,0.77
100376,0.38,0.31
100381,0.4,0.39
100388,0.69,0.54
100393,0.22,0.26
100404,0.6,0.64
100406,0.39,0.33
100408,0.62,0.55
100418,0.52,0.55
100424,0.71,0.75
100431,0.79,0.83
100443,0.5,0.3
100471,0.31,0.34
100475,0.35,0.38
100479,0.48,0.59
100506,0.72,0.71
100509,0.68,0.49
100513,0.16,0.29
100517,0.79,0.61
100525,0.45,0.46
100528,0.28,0.34
100539,0.6,0.53
100576,0.28,0.29
100579,0.74,0.67
100587,0.38,0.33
100594,0.63,0.51
100612,0.46,0.49
100623,0.48,0.74
100624,0.79,0.87
100636,0.14,0.18
100652,0.38,0.38
100657,0.76,0.65
100666,0.22,0.27
100668,0.47,0.53
100676,0.53,0.45
100680,0.49,0.36
100683,0.58,0.37
100692,0.38,0.26
100694,0.25,0.37
100695,0.8,0.7
100696,0.42,0.48
100701,0.66,0.54
100702,0.2,0.34
100707,0.49,0.61
100722,0.27,0.37
100727,0.76,0.66
100730,0.18,0.16
100731,0.75,0.62
100733,0.83,0.72
100739,0.53,0.43
100745,0.8,0.78
100751,0.66,0.75
100759,0.46,0.48
100760,0.58,0.5
100761,0.44,0.59
100774,0.27,0.33
100779,0.71,0.8
100785,0.63,0.51
100808,0.64,0.7
100815,0.41,0.45
100821,0.74,0.54
100824,0.36,0.28
100828,0.6,0.54
100829,0.26,0.2
100831,0.52,0.52
100833,0.3,0.25
100840,0.56,0.64
100854,0.13,0.21
100863,0.8,0.62
100866,0.41,0.51
100872,0.68,0.55
100880,0.15,0.25
100883,0.59,0.68
100885,0.67,0.6
100886,0.68,0.48
100892,0.37,0.56
100908,0.78,0.63
100919,0.43,0.6
100921,0.47,0.48
100933,0.61,0.63
100935,0.93,0.87
100936,0.2,0.32
100938,0.34,0.22
100940,0.64,0.54
100943,0.51,0.37
100957,0.5,0.44
100981,0.08,0.15
100982,0.66,0.6
101000,0.52,0.46
101003,0.67,0.61
101006,0.95,0.88
101021,0.63,0.38
101026,0.65,0.61
101043,0.63,0.76
101052,0.48,0.63
101054,0.55,0.59
101055,0.47,0.56
101057,0.87,0.86
101063,0.3,0.36
101064,0.51,0.48
101069,0.49,0.59
101071,0.81,0.62
101074,0.5,0.35
101078,0.65,0.64
101079,0.37,0.47
101082,0.91,0.86
101084,0.75,0.72
101094,0.4,0.42
101098,0.8,0.86
101105,0.54,0.57
101106,0.58,0.7
101109,0.53,0.72
101110,0.93,0.86
101111,0.43,0.48
101119,0.62,0.56
101128,0.5,0.47
101134,0.71,0.67
101138,0.2,0.27
101147,0.17,0.24
101149,0.42,0.38
101151,0.4,0.46
101152,0.65,0.73
101153,0.06,0.15
101156,0.59,0.5
101157,0.92,0.87
101163,0.51,0.43
101164,0.49,0.46
101178,0.72,0.53
101181,0.89,0.77
101197,0.84,0.75
101200,0.85,0.75
101204,0.42,0.38
101207,0.83,0.88
101209,0.6,0.64
101211,0.18,0.29
101212,0.89,0.73
101226,0.28,0.37
101227,0.5,0.63
101233,0.21,0.58
101250,0.25,0.4
101256,0.54,0.58
101273,0.11,0.19
101274,0.6,0.62
101282,0.67,0.57
101296,0.54,0.57
101301,0.51,0.5
101304,0.88,0.86
101308,0.43,0.3
101312,0.2,0.33
101317,0.48,0.69
101330,0.7,0.69
101339,0.49,0.64
101350,0.83,0.66
101357,0.58,0.47
101358,0.67,0.52
101364,0.61,0.49
101368,0.52,0.52
101369,0.16,0.29
101382,0.48,0.54
101383,0.61,0.67
101387,0.57,0.5
101389,0.64,0.61
101402,0.9,0.86
101408,0.47,0.55
101409,0.36,0.47
101412,0.76,0.65
101418,0.19,0.22
101423,0.7,0.71
101430,0.72,0.71
101455,0.83,0.77
101461,0.67,0.57
101464,0.39,0.41
101465,0.42,0.29
101466,0.7,0.71
101479,0.53,0.54
101487,0.32,0.33
101491,0.65,0.56
101495,0.79,0.75
101503,0.29,0.43
101505,0.81,0.64
101512,0.42,0.6
101520,0.09,0.3
101534,0.63,0.63
101555,0.73,0.54
101562,0.29,0.34
101565,0.92,0.87
101569,0.81,0.65
101570,0.88,0.85
101574,0.66,0.63
101584,0.66,0.56
101589,0.47,0.55
101593,0.84,0.81
101599,0.25,0.26
101605,0.5,0.25
101626,0.34,0.45
101639,0.43,0.37
101644,0.5,0.34
101657,0.53,0.48
101678,0.23,0.38
101686,0.74,0.57
101703,0.7,0.64
101706,0.68,0.77
101719,0.33,0.48
101729,0.72,0.66
101731,0.81,0.67
101732,0.22,0.24
101734,0.13,0.22
101747,0.69,0.7
101753,0.78,0.72
101769,0.3,0.19
101770,0.42,0.5
101772,0.47,0.39
101778,0.71,0.66
101793,0.64,0.7
101795,0.58,0.54
101797,0.73,0.45
101800,0.31,0.56
101817,0.68,0.71
101829,0.5,0.62
101834,0.42,0.46
101837,0.85,0.49
101840,0.19,0.27
101848,0.26,0.39
101849,0.51,0.39
101860,0.58,0.51
101863,0.21,0.29
101874,0.8,0.7
101880,0.81,0.64
101897,0.52,0.45
101906,0.71,0.5
101917,0.35,0.32
101933,0.78,0.76
101965,0.51,0.5
101973,0.08,0.2
101977,0.38,0.31
101982,0.51,0.47
101986,0.59,0.68
101991,0.41,0.35
101997,0.39,0.41
102002,0.63,0.6
102010,0.46,0.34
102021,0.67,0.28
102025,0.8,0.51
102026,0.71,0.56
102028,0.48,0.56
102033,0.12,0.19
102038,0.74,0.73
102040,0.43,0.67
102067,0.64,0.73
102069,0.55,0.51
102074,0.38,0.42
102084,0.39,0.42
102090,0.6,0.45
102091,0.62,0.57
102093,0.52,0.49
102098,0.58,0.62
102101,0.55,0.47
102113,0.67,0.62
102122,0.4,0.48
102134,0.2,0.23
102136,0.56,0.66
102145,0.67,0.57
102157,0.7,0.64
102189,0.49,0.51
102191,0.7,0.72
102192,0.81,0.78
102193,0.51,0.45
102197,0.56,0.51
102209,0.83,0.77
102212,0.59,0.65
102220,0.56,0.58
102221,0.51,0.66
102222,0.33,0.32
102225,0.19,0.17
102227,0.42,0.32
102228,0.71,0.58
102233,0.18,0.19
102240,0.38,0.35
102250,0.34,0.25
102260,0.6,0.6
102265,0.78,0.71
102267,0.25,0.29
102270,0.23,0.31
102272,0.4,0.45
102308,0.46,0.43
102309,0.75,0.64
102314,0.87,0.89
102316,0.76,0.84
102320,0.58,0.74
102336,0.7,0.65
102340,0.37,0.46
102347,0.68,0.54
102351,0.79,0.82
102373,0.71,0.7
102374,0.42,0.52
102385,0.25,0.35
102387,0.48,0.66
102395,0.37,0.62
102399,0.19,0.14
102402,0.42,0.53
102408,0.17,0.25
102410,0.17,0.24
102414,0.3,0.49
102424,0.58,0.39
102436,0.35,0.32
102453,0.26,0.34
102461,0.24,0.16
102483,0.87,0.8
102487,0.6,0.71
102504,0.58,0.64
102505,0.63,0.78
102508,0.21,0.2
102509,0.54,0.55
102522,0.66,0.48
102526,0.38,0.41
102527,0.65,0.72
102528,0.45,0.49
102529,0.55,0.75
102530,0.22,0.28
102534,0.74,0.73
102545,0.32,0.34
102547,0.17,0.27
102551,0.31,0.32
102577,0.81,0.81
102580,0.15,0.21
102586,0.41,0.42
102587,0.8,0.77
102591,0.4,0.43
102598,0.56,0.74
102609,0.56,0.5
102611,0.87,0.82
102613,0.54,0.51
102620,0.41,0.39
102636,0.56,0.49
102649,0.58,0.52
102651,0.45,0.37
102655,0.74,0.4
102660,0.67,0.78
102663,0.53,0.58
102667,0.8,0.8
102670,0.42,0.73
102683,0.31,0.33
102684,0.21,0.25
102687,0.19,0.26
102695,0.5,0.49
102696,0.44,0.52
102702,0.47,0.53
102714,0.69,0.61
102722,0.24,0.37
102726,0.46,0.57
102730,0.34,0.35
102739,0.27,0.31
102740,0.53,0.68
102745,0.38,0.49
102761,0.29,0.4
102767,0.54,0.57
102770,0.38,0.21
102783,0.77,0.75
102802,0.75,0.72
102810,0.16,0.32
102818,0.86,0.8
102821,0.6,0.48
102840,0.18,0.25
102846,0.65,0.76
102864,0.41,0.59
102871,0.75,0.62
102874,0.54,0.37
102879,0.29,0.3
102888,0.48,0.49
102895,0.48,0.62
102898,0.42,0.57
102901,0.93,0.85
102902,0.65,0.57
102906,0.21,0.27
102908,0.51,0.42
102912,0.22,0.27
102925,0.65,0.7
102957,0.45,0.26
102958,0.95,0.96
102961,0.26,0.36
102970,0.93,0.88
102973,0.61,0.49
102976,0.45,0.31
102981,0.59,0.72
102989,0.62,0.44
102997,0.87,0.85
102999,0.65,0.77
103011,0.69,0.69
103019,0.86,0.83
103029,0.55,0.59
103031,0.68,0.74
103041,0.68,0.67
103042,0.11,0.21
103046,0.66,0.47
103064,0.77,0.66
103065,0.23,0.47
103066,0.17,0.3
103070,0.45,0.34
103074,0.4,0.48
103080,0.66,0.81
103095,0.14,0.29
103102,0.26,0.34
103103,0.65,0.58
103104,0.46,0.54
103115,0.33,0.44
103122,0.82,0.73
103126,0.93,0.84
103136,0.44,0.35
103154,0.44,0.47
103158,0.68,0.7
103163,0.76,0.72
103175,0.52,0.76
103177,0.69,0.55
103181,0.6,0.44
103195,0.8,0.71
103201,0.09,0.14
103216,0.74,0.68
103224,0.56,0.39
103226,0.64,0.59
103229,0.59,0.56
103233,0.42,0.43
103234,0.72,0.53
103235,0.34,0.39
103240,0.39,0.56
103254,0.24,0.36
103260,0.69,0.51
103267,0.32,0.29
103272,0.43,0.57
103274,0.79,0.71
103292,0.9,0.85
103294,0.37,0.41
103300,0.38,0.53
103323,0.73,0.71
103343,0.67,0.7
103347,0.82,0.78
103349,0.45,0.66
103375,0.65,0.65
103378,0.73,0.71
103386,0.25,0.15
103387,0.3,0.19
103393,0.63,0.43
103394,0.13,0.29
103418,0.9,0.86
103420,0.73,0.65
103424,0.68,0.57
103427,0.24,0.27
103449,0.27,0.27
103450,0.45,0.32
103451,0.25,0.21
103454,0.94,0.88
103470,0.54,0.57
103481,0.47,0.36
103482,0.47,0.5
103514,0.87,0.87
103522,0.6,0.5
103523,0.33,0.4
103524,0.53,0.51
103528,0.63,0.66
103539,0.71,0.7
103544,0.76,0.63
103550,0.59,0.35
103554,0.69,0.67
103591,0.28,0.47
103606,0.33,0.44
103609,0.22,0.3
103619,0.86,0.79
103623,0.54,0.57
103624,0.61,0.57
103631,0.55,0.58
103632,0.45,0.53
103633,0.35,0.24
103638,0.78,0.59
103643,0.84,0.8
103651,0.55,0.53
103659,0.55,0.55
103660,0.89,0.82
103663,0.39,0.32
103680,0.44,0.38
103689,0.13,0.34
103694,0.94,0.82
103696,0.55,0.49
103707,0.78,0.72
103712,0.49,0.35
103718,0.64,0.7
103732,0.52,0.43
103734,0.54,0.48
103739,0.89,0.84
103749,0.3,0.48
103762,0.93,0.82
103772,0.67,0.64
103777,0.42,0.53
103781,0.72,0.6
103799,0.3,0.39
103801,0.19,0.3
103803,0.58,0.46
103816,0.6,0.54
103821,0.8,0.73
103825,0.41,0.39
103826,0.93,0.8
103832,0.28,0.48
103838,0.79,0.82
103839,0.65,0.6
103850,0.27,0.27
103852,0.51,0.39
103855,0.19,0.19
103874,0.4,0.41
103877,0.48,0.71
103910,0.52,0.54
103921,0.63,0.69
103928,0.98,0.94
103933,0.42,0.38
103936,0.44,0.45
103938,0.28,0.34
103949,0.18,0.32
103973,0.66,0.73
103975,0.31,0.49
103977,0.68,0.7
103982,0.71,0.67
103984,0.3,0.53
103994,0.81,0.72
104001,0.5,0.47
104003,0.31,0.36
104007,0.54,0.6
104009,0.8,0.59
104020,0.45,0.46
104022,0.22,0.28
104035,0.15,0.24
104036,0.75,0.73
104041,0.59,0.6
104043,0.65,0.36
104055,0.54,0.47
104058,0.56,0.44
104063,0.11,0.25
104077,0.5,0.43
104081,0.41,0.43
104092,0.61,0.45
104096,0.34,0.54
104103,0.67,0.63
104108,0.81,0.86
104109,0.76,0.68
104120,0.55,0.37
104123,0.14,0.16
104139,0.5,0.57
104143,0.91,0.9
104151,0.47,0.63
104160,0.31,0.48
104164,0.4,0.44
104169,0.33,0.39
104204,0.64,0.6
104208,0.54,0.5
104221,0.26,0.42
104224,0.44,0.37
104226,0.55,0.5
104228,0.54,0.76
104232,0.52,0.58
104234,0.92,0.85
104241,0.42,0.49
104249,0.37,0.28
104250,0.44,0.57
104260,0.75,0.69
104272,0.74,0.75
104273,0.19,0.3
104281,0.43,0.52
104305,0.4,0.38
104311,0.35,0.46
104319,0.61,0.55
104322,0.73,0.57
104328,0.13,0.3
104345,0.89,0.67
104347,0.84,0.81
104380,0.78,0.66
104394,0.43,0.31
104409,0.91,0.68
104420,0.35,0.37
104427,0.49,0.64
104428,0.36,0.38
104436,0.65,0.51
104466,0.34,0.43
104469,0.29,0.47
104473,0.78,0.72
104476,0.44,0.45
104477,0.77,0.66
104492,0.56,0.48
104505,0.53,0.32
104515,0.69,0.58
104519,0.51,0.56
104527,0.82,0.58
104528,0.23,0.26
104543,0.36,0.43
104551,0.76,0.78
104553,0.86,0.81
104556,0.39,0.37
104559,0.21,0.12
104561,0.31,0.3
104564,0.69,0.47
104566,0.57,0.65
104577,0.31,0.3
104579,0.48,0.33
104580,0.6,0.75
104584,0.34,0.34
104585,0.4,0.49
104593,0.45,0.38
104604,0.8,0.67
104619,0.22,0.29
104627,0.59,0.57
104636,0.71,0.58
104639,0.92,0.87
104645,0.25,0.28
104656,0.92,0.86
104664,0.68,0.53
104667,0.36,0.46
104688,0.4,0.57
104698,0.64,0.54
104706,0.78,0.39
104718,0.74,0.77
104722,0.14,0.33
104724,0.53,0.56
104730,0.32,0.29
104739,0.59,0.66
104741,0.5,0.56
104752,0.53,0.51
104757,0.59,0.54
104765,0.57,0.74
104773,0.13,0.17
104775,0.18,0.13
104788,0.29,0.41
104789,0.23,0.27
104798,0.44,0.52
104802,0.55,0.51
104827,0.84,0.79
104828,0.62,0.73
104831,0.44,0.48
104832,0.43,0.45
104837,0.54,0.4
104854,0.68,0.38
104856,0.12,0.18
104857,0.83,0.81
104861,0.77,0.72
104880,0.5,0.48
104895,0.47,0.43
104898,0.54,0.58
104900,0.42,0.39
104919,0.49,0.41
104921,0.32,0.45
104938,0.35,0.49
104941,0.61,0.71
104951,0.51,0.37
104952,0.15,0.34
104953,0.23,0.32
104960,0.45,0.57
104968,0.36,0.46
104969,0.71,0.76
104979,0.48,0.29
104991,0.86,0.85
104993,0.83,0.63
105007,0.18,0.29
105017,0.68,0.62
105020,0.7,0.66
105021,0.52,0.66
105032,0.61,0.67
105034,0.51,0.43
105038,0.87,0.8
105041,0.87,0.82
105061,0.83,0.7
105077,0.67,0.52
105078,0.81,0.75
105085,0.22,0.26
105092,0.65,0.41
105093,0.15,0.14
105099,0.73,0.69
105102,0.79,0.78
105109,0.36,0.29
105116,0.37,0.26
105118,0.51,0.39
105128,0.7,0.62
105131,0.59,0.53
105136,0.65,0.48
105137,0.42,0.49
105138,0.15,0.18
105145,0.5,0.63
105147,0.66,0.68
105151,0.15,0.26
105157,0.76,0.72
105161,0.36,0.34
105166,0.92,0.77
105167,0.65,0.78
105170,0.52,0.45
105173,0.38,0.33
105174,0.22,0.38
105177,0.21,0.38
105185,0.64,0.65
105187,0.76,0.83
105196,0.44,0.3
105197,0.52,0.49
105198,0.88,0.77
105210,0.61,0.5
105211,0.67,0.45
105218,0.9,0.86
105225,0.24,0.31
105231,0.24,0.42
105233,0.4,0.58
105239,0.3,0.44
105240,0.75,0.73
105248,0.66,0.65
105252,0.57,0.48
105258,0.4,0.42
105261,0.79,0.66
105272,0.53,0.62
105278,0.88,0.78
105280,0.52,0.54
105308,0.71,0.82
105321,0.36,0.33
105328,0.84,0.59
105339,0.75,0.54
105346,0.73,0.71
105352,0.66,0.16
105368,0.74,0.68
105371,0.67,0.65
105377,0.52,0.51
105383,0.15,0.25
105384,0.17,0.23
105390,0.28,0.22
105400,0.73,0.6
105404,0.42,0.46
105421,0.44,0.45
105423,0.66,0.68
105441,0.81,0.7
105446,0.5,0.55
105447,0.19,0.41
105450,0.77,0.68
105452,0.38,0.38
105454,0.41,0.53
105458,0.68,0.55
105476,0.51,0.58
105478,0.58,0.61
105487,0.11,0.27
105496,0.76,0.66
105507,0.32,0.42
105516,0.72,0.56
105543,0.79,0.69
105553,0.58,0.6
105561,0.43,0.57
105567,0.81,0.63
105570,0.32,0.58
105575,0.53,0.62
105578,0.36,0.38
105580,0.55,0.49
105597,0.04,0.16
105600,0.6,0.55
105605,0.26,0.49
105624,0.85,0.79
105625,0.25,0.33
105629,0.65,0.77
105631,0.5,0.61
105636,0.75,0.71
105656,0.65,0.56
105663,0.9,0.8
105665,0.17,0.27
105674,0.72,0.58
105693,0.21,0.24
105694,0.79,0.68
105700,0.89,0.76
105701,0.71,0.65
105703,0.51,0.41
105716,0.67,0.74
105719,0.65,0.57
105732,0.71,0.79
105733,0.54,0.5
105739,0.5,0.51
105741,0.83,0.51
105753,0.29,0.47
105755,0.59,0.63
105762,0.67,0.76
105782,0.83,0.81
105787,0.4,0.43
105792,0.77,0.72
105793,0.83,0.7
105797,0.45,0.61
105798,0.29,0.38
105806,0.44,0.53
105811,0.76,0.73
105831,0.55,0.41
105849,0.91,0.88
105851,0.34,0.25
105877,0.09,0.18
105888,0.57,0.57
105893,0.76,0.66
105898,0.77,0.65
105900,0.24,0.38
105903,0.65,0.69
105904,0.62,0.6
105909,0.56,0.51
105935,0.83,0.5
105942,0.55,0.39
105951,0.11,0.18
105953,0.58,0.58
105958,0.35,0.4
105962,0.3,0.3
105965,0.04,0.16
105981,0.45,0.48
105984,0.3,0.39
105992,0.44,0.25
105995,0.61,0.56
105998,0.7,0.67
106001,0.59,0.48
106012,0.51,0.57
106015,0.27,0.45
106016,0.72,0.56
106028,0.53,0.59
106038,0.35,0.45
106063,0.27,0.44
106065,0.31,0.37
106074,0.85,0.87
106079,0.57,0.48
106092,0.86,0.76
106098,0.63,0.57
106101,0.43,0.42
106109,0.53,0.48
106129,0.39,0.32
106135,0.58,0.5
106137,0.5,0.57
106155,0.51,0.33
106161,0.48,0.54
106175,0.84,0.6
106191,0.51,0.67
106205,0.76,0.74
106210,0.7,0.72
106211,0.48,0.35
106212,0.55,0.54
106217,0.38,0.33
106224,0.63,0.44
106229,0.62,0.49
106240,0.62,0.55
106247,0.55,0.7
106255,0.84,0.8
106265,0.39,0.56
106275,0.49,0.66
106280,0.8,0.76
106283,0.54,0.63
106293,0.29,0.41
106300,0.24,0.34
106304,0.36,0.4
106305,0.15,0.17
106307,0.12,0.14
106309,0.72,0.48
106317,0.25,0.35
106320,0.69,0.7
106321,0.71,0.77
106334,0.48,0.42
106342,0.66,0.75
106348,0.59,0.67
106351,0.75,0.82
106352,0.57,0.58
106360,0.84,0.74
106374,0.73,0.74
106380,0.16,0.32
106395,0.47,0.43
106399,0.86,0.91
106404,0.38,0.24
106423,0.61,0.61
106440,0.58,0.52
106442,0.76,0.7
106448,0.44,0.5
106451,0.65,0.67
106464,0.84,0.77
106471,0.67,0.39
106483,0.4,0.35
106491,0.56,0.69
106494,0.29,0.39
106496,0.75,0.65
106501,0.21,0.25
106508,0.95,0.85
106516,0.59,0.81
106522,0.26,0.27
106539,0.23,0.48
106545,0.38,0.45
106548,0.44,0.5
106550,0.61,0.43
106551,0.75,0.77
106559,0.62,0.44
106560,0.49,0.38
106583,0.75,0.78
106586,0.6,0.69
106603,0.23,0.22
106608,0.39,0.46
106613,0.64,0.63
106620,0.74,0.75
106622,0.68,0.39
106633,0.11,0.23
106644,0.32,0.4
106649,0.23,0.38
106652,0.54,0.45
106678,0.52,0.54
106680,0.63,0.78
106683,0.7,0.55
106712,0.82,0.72
106719,0.5,0.66
106721,0.64,0.55
106735,0.84,0.75
106739,0.49,0.57
106750,0.59,0.41
106755,0.52,0.37
106757,0.81,0.8
106758,0.26,0.33
106759,0.69,0.6
106761,0.17,0.42
106773,0.53,0.72
106779,0.48,0.65
106781,0.46,0.56
106784,0.63,0.71
106785,0.5,0.43
106789,0.6,0.49
106791,0.45,0.42
106793,0.56,0.68
106794,0.48,0.33
106798,0.76,0.77
106811,0.82,0.56
106828,0.45,0.57
106846,0.67,0.69
106872,0.19,0.39
106878,0.64,0.46
106882,0.44,0.49
106886,0.48,0.66
106887,0.86,0.74
106890,0.82,0.56
106897,0.55,0.47
106915,0.37,0.34
106920,0.3,0.56
106921,0.54,0.36
106927,0.36,0.59
106934,0.25,0.35
106938,0.27,0.64
106943,0.5,0.36
106957,0.58,0.68
106965,0.64,0.51
106971,0.58,0.63
106974,0.7,0.71
106977,0.74,0.66
106985,0.42,0.48
106991,0.55,0.61
107024,0.38,0.38
107031,0.45,0.5
107035,0.65,0.35
107036,0.28,0.32
107041,0.38,0.48
107051,0.35,0.43
107056,0.38,0.34
107067,0.41,0.6
107068,0.8,0.8
107078,0.84,0.82
107087,0.33,0.5
107089,0.88,0.85
107090,0.33,0.34
107100,0.65,0.63
107103,0.87,0.73
107107,0.71,0.61
107111,0.98,0.94
107117,0.75,0.5
107120,0.63,0.69
107121,0.15,0.21
107133,0.29,0.29
107148,0.38,0.59
107150,0.57,0.44
107151,0.82,0.78
107152,0.77,0.76
107155,0.4,0.41
107162,0.25,0.56
107166,0.93,0.85
107170,0.4,0.45
107174,0.83,0.7
107184,0.55,0.4
107185,0.29,0.4
107189,0.67,0.69
107199,0.57,0.37
107224,0.19,0.33
107228,0.34,0.35
107233,0.13,0.18
107236,0.7,0.59
107238,0.61,0.76
107240,0.48,0.42
107251,0.31,0.44
107256,0.53,0.44
107260,0.33,0.51
107266,0.85,0.86
107267,0.59,0.72
107271,0.75,0.6
107276,0.39,0.36
107278,0.71,0.61
107283,0.43,0.56
107310,0.24,0.26
107316,0.7,0.76
107322,0.87,0.75
107329,0.97,0.91
107348,0.89,0.81
107362,0.37,0.41
107376,0.45,0.45
107383,0.24,0.31
107389,0.57,0.64
107425,0.91,0.82
107426,0.45,0.46
107427,0.27,0.3
107434,0.68,0.73
107443,0.8,0.66
107449,0.12,0.16
107452,0.6,0.83
107461,0.87,0.82
107473,0.54,0.7
107480,0.66,0.56
107481,0.55,0.51
107485,0.31,0.41
107488,0.7,0.73
107501,0.24,0.23
107514,0.43,0.38
107539,0.47,0.48
107569,0.35,0.39
107611,0.42,0.54
107615,0.51,0.55
107617,0.45,0.47
107622,0.96,0.92
107626,0.51,0.44
107641,0.28,0.21
107645,0.83,0.79
107653,0.17,0.2
107655,0.25,0.4
107666,0.41,0.67
107670,0.13,0.35
107678,0.46,0.56
107682,0.35,0.3
107692,0.52,0.54
107697,0.66,0.71
107699,0.88,0.74
107705,0.41,0.42
107713,0.59,0.77
107717,0.45,0.35
107725,0.76,0.55
